source,date,title,description
Lex18.com,2019-03-03T10:56:23Z,SpaceX's New Crew Capsule Acxes Space Station Docking - LEX18 Lexington KY News,"CAPE CANAVERAL, Fla. (AP) â€” SpaceX's new crew capsule has arrived at the International Space Station, acing its second milestone in just over a day."
,,,
,,,
,,,
NBC News,2019-03-03T10:34:00Z,The 'grandfather' of climate science leaves a final warning for Earth - NBC News,"Wallace Broecker, a renowned climate scientist, gave a final talk a week before his death, urging scientists to consider deploying a last-ditch solar shield."
,,,
,,,
,,,
Theweek.in,2019-03-03T10:33:00Z,Scientists give 'night vision' to mice with nanoparticles injections - THE WEEK,The research could lead to advancements in human infrared vision technologies
,,,
,,,
,,,
Futurism.com,2019-03-03T08:55:02Z,"Elon Musk Wants to Build a ""Permanently Occupied Human Base"" on the Moon - Futurism","""Maybe there's something beyond the space station."""
,,,
,,,
,,,
Wesh.com,2019-03-03T04:24:00Z,Boeing engineers talk Starliner as test launch nears - WESH 2 Orlando,"As excitement builds over human spaceflight's return to the United States and Florida specifically, and after SpaceX's test launch from Cape Canaveral early Saturday, Boeing engineers are gearing up for a test launch of their own capsule, the Starliner."
,,,
,,,
,,,
Latimes.com,2019-03-03T01:35:00Z,"Methane in the atmosphere is surging, and thatâ€™s got scientists worried - Los Angeles Times","The concentration of atmospheric methane has been rising, especially in the past 4 years. Scientists don't know why, but it's they say it's a problem."
,,,
,,,
,,,
The Washington Post,2019-03-02T22:10:53Z,Skywatch: Spring forward in March with a time change and the brightness of Venus - Washington Post,The vernal equinox marks the season: Watch for a full moon and four planets.
,,,
,,,
,,,
Techspot.com,2019-03-02T18:27:00Z,Canada becomes NASA's first international partner for lunar space station - TechSpot,"At a press conference at the Canadian Space Agencyâ€™s headquarters in Montreal this week, Prime Minister Justin Trudeau confirmed that Canada will contribute US$1.5 billion to NASAâ€™s Lunar Space Station, known as Gateway."
,,,
,,,
,,,
Digitaltrends.com,2019-03-02T17:58:24Z,It can be either death or glory when two galaxies collide - Digital Trends,"Images collected from NASA's Spitzer Space Telescope are shedding light on the conditions that arise when two galaxies collide. Sometimes collisions result in one or both of the galaxies being destroyed, while other collisions result in a peaceful merging of â€_"
,,,
,,,
,,,
Dailygalaxy.com,2019-03-02T16:34:48Z,â€œThe Invisible Galaxyâ€ù â€“100 Million Black Holes Lurking in the Milky Way (Weekend Feature) - The Daily Galaxy --Great Discoveries Channel,"Astrophysicists have discovered a dozen black holes gathered around Sagittarius A* (Sgr A*), the supermassive black hole in the center of the Milky Way Galaxy, supporting a decades-old prediction, opening up new opportunities to better understand the universeâ€_"
,,,
,,,
,,,
Oilprice.com,2019-03-02T16:00:00Z,Miners Eye The Moon For Trillion Dollar Payoff | OilPrice.com - OilPrice.com,"Thereâ€™s trillions of dollars waiting on the moon, and now European scientists are suggesting the mining race could begin as soon as 2025"
,,,
,,,
,,,
CNN,2019-03-02T14:48:00Z,"Rovers search for alien life, a sad fossil tale and FarFarOut: This week in space and science - CNN","The most distant known object in our solar system was found, Jupiter showed off its artistic side, and a sad accident for a 27,000-year-old giant ground sloth turned into a win for science."
,,,
,,,
,,,
Business Insider,2019-03-02T14:19:39Z,Divers found fossils of an ancient giant sloth hidden in a sinkhole. The creature was 20 feet long. - Business Insider,"In a sinkhole, scientists uncovered the remains of a giant sloth. The elephant-sized animal appears to have been able to adapt to changing climates."
,,,
,,,
,,,
Independent,2019-03-02T13:51:00Z,Ancient planet-wide water system discovered on Mars hints at past alien life - The Independent,'Findings like this are hugely important; they help us to identify the regions of Mars that are the most promising for finding signs of past life'
,,,
,,,
,,,
Livescience.com,2019-03-02T12:49:00Z,Can Any Animal Survive Without Sleep? - Live Science,Scientists have yet to find a truly sleepless creature. But is sleep really necessary for survival?
,,,
,,,
,,,
CBS News,2019-03-02T12:37:00Z,SpaceX launch today: SpaceX launches Crew Dragon test flight to space station - CBS News,SpaceX launches unpiloted crew ship on historic test flight
,,,
,,,
,,,
Space.com,2019-03-02T08:22:00Z,SpaceX Dragon Crew Demo-1 Flight to Space Station: Full Coverage - Space.com,
,,,
,,,
,,,
The Next Web,2019-03-02T08:00:15Z,Humans have completely destabilized land animal diversity - The Next Web,Species living on land make up 85 percent to 95Â percent of all biodiversity on Earth today. This is especially impressive when we consider that the continents cover only 30Â percent ...
,,,
,,,
,,,
Spaceflightnow.com,2019-03-02T08:00:00Z,Military satellite joined with Delta 4 rocket at Cape Canaveral - Spaceflight Now,
,,,
,,,
,,,
Express.co.uk,2019-03-02T03:43:00Z,SpaceX secret mission REVEALED: Israelâ€™s 1st spaceship to the moon has a SURPRISING cargo - Express.co.uk,ISRAELâ€™s first spaceship to the moon was revealed to have a small metal disk on board which contains the building blocks of civilisation.
,,,
,,,
,,,
Associated Press,2019-03-02T00:56:15Z,"Mars lander starts digging on red planet, hits snags - The Associated Press","NASA's newest Mars lander has started digging into the red planet, but hit a few snags, scientists said Friday. The German drilling instrument on the InSight lander struck what appeared to..."
,,,
,,,
,,,
Thetimes.co.uk,2019-03-02T00:01:00Z,Tomato tests put to bed debate over whether marigolds prevent whitefly - The Times,"It is advice that has appeared on Gardenersâ€™ Question Time, Gardenersâ€™ World and even in the gardening pages of The Times. If you want to keep your tomatoes free of whitefly, so the lore goes..."
,,,
,,,
,,,
Sciencealert.com,2019-03-01T23:23:04Z,We Have Been Wrong About a Key Feature of Neanderthals' Appearance - ScienceAlert,"Neanderthals have a reputation they do not deserve. Hunched over and hairy, these ancient hominins are often depicted as primitive and uncultured, resembling apes more than us."
,,,
,,,
,,,
Popsugar.com,2019-03-01T22:40:04Z,"All the Houseplants That Are Good For You, Your Home, and Most Importantly, Your Pets! - POPSUGAR","If you have a furry friend lounging around your house, chances are you don't want them to get sick due to the simple pleasure of owning a houseplant they can"
,,,
,,,
,,,
Gizmodo.com,2019-03-01T20:35:00Z,"Check Out This Incredible X-Ray 'Superbubble' That's Nearly 5,000 Light-Years Wide - Gizmodo","This incredible image shows a pair of â€œnuclear superbubbles,â€ù one over 4,900 light-years across and the other over 3,500 light-years. Theyâ€™re emanating from the center of the galaxy NGC 3079,  likely the result of a central black hole consuming matter and speâ€_"
,,,
,,,
,,,
Npr.org,2019-03-01T19:23:00Z,A Positive Mindset Can Help Patients Handle Side Effects Of Treatments : Shots - Health News - NPR,"Researchers are learning that attitude can have measurable effects on health. For a food allergy therapy, thinking of stressful side effects as positive signals helped patients complete the treatment."
,,,
,,,
,,,
Phys.org,2019-03-01T19:00:10Z,Spider silk could be used as robotic muscle - Phys.org,"Spider silk, already known as one of the strongest materials for its weight, turns out to have another unusual property that might lead to new kinds of artificial muscles or robotic actuators, researchers have found."
,,,
,,,
,,,
Business Insider,2019-03-01T17:11:00Z,Elon Musk sent a $100K Tesla Roadster to space a year ago. It has now traveled farther than any other car in history. - Business Insider,"In 2018, Elon Musk sent his $100,000 Tesla Roadster into space. The convertible will continue to orbit the Sun for the next few million years."
,,,
,,,
,,,
Spaceflightinsider.com,2019-03-01T11:05:42Z,Papers present evidence for super Earth in the outer solar system - SpaceFlight Insider,"Two new academic papers present new evidence that a large, as yet undiscovered planet is lurking in the outer solar system."
,,,
,,,
,,,
Cgtn.com,2019-03-01T06:03:04Z,China's Chang'e-4 moon lander awakens for third sunrise on Moon - CGTN,"Chang'e-4, China's latest moon lander, awoke from a three-week hibernation at 7:52 BJT on Friday. The lander is now back to normal conditions and will continue its scientific exploration activities, according to a CCTV report."
,,,
,,,
,,,
Space.com,2017-06-06T20:02:04Z,This Week's Top Space Stories! - Space.com,
,,,
,,,
,,,
,,,
Scitechdaily.com,2019-03-05T02:43:44Z,Why So Many Planets Outside Our Solar System Have An Odd Configuration - SciTechDaily,Astronomers reveal why so many pairs of planets outside our solar system have an odd configuration â€” the planetsâ€™ poles are majorly tilted.
Thespacereview.com,2019-03-05T01:22:43Z,Commercial crew's time approaches - The Space Review,
Space.com,2019-03-04T23:28:00Z,An Asteroid the Size of a Jumbo Jet Just Buzzed Safely By Earth - Space.com,
Space.com,2019-03-04T23:28:00Z,The Hubble Space Telescope Has a New Camera Glitch - Space.com,The glitchy camera is 17 years old.
Theinertia.com,2019-03-04T22:35:38Z,Study Says Marine Heat Waves Are Spreading Like 'Wildfires' - TheInertia.com,"â€œYou see the kelp and seagrasses dying in front of you. Within weeks or months, they are just gone, along hundreds of kilometres of coastline.â€ù"
Space.com,2019-03-04T22:25:00Z,Water on Mars May Have Been Triggered by Meteorite Impacts - Space.com,
Phys.org,2019-03-04T21:19:07Z,"The force is with us, always? Tuning quantum vacuum forces from attractive to repulsive - Phys.org","The force is strong not only in Star Wars lore but also as a fundamental property in physics. For example, scientists can put two uncharged metal plates close together in a vacuum, and ""voila!"" â€”-they will attract each other like Luke Skywalker and his trusteâ€_"
Phys.org,2019-03-04T20:47:59Z,How to catch a magnetic monopole in the act - Phys.org,"A research team led by the Department of Energy's Lawrence Berkeley National Laboratory (Berkeley Lab) has created a nanoscale ""playground"" on a chip that simulates the formation of exotic magnetic particles called monopoles. The studyâ€”published recently in Sâ€_"
Vice News,2019-03-04T19:39:02Z,NASA Captures Stunning Images of â€˜Nuclear Superbubblesâ€™ in an Alien Galaxy - Motherboard,NGC 3079 is spitting out particles that balloon across thousands of light years in space.
Express.co.uk,2019-03-04T19:32:00Z,Yellowstone volcano SHOCK: Magma chamber scans REVEAL 'networkâ€™ of magma under Yellowstone - Express.co.uk,"A MAGMA chamber study has stunned Yellowstone scientists this week by dismantling previously accepted models of what hides beneath supervolcanoes like Yellowstone, the United States Geological Survey (USGS) has revealed."
Nature.com,2019-03-04T19:27:34Z,Peer-review experiments tracked in online repository - Nature.com,ReimagineReview records trials that are probing the pros and cons of different approaches to review.
Howstuffworks.com,2019-03-04T19:00:04Z,Hunting for Martians in the Most Extreme Desert on Earth - HowStuffWorks,Rovers are getting some practice hunting for microbes here on Earth before they head to Mars in 2020.
Cnet.com,2019-03-04T18:41:35Z,Failed Soviet Venus lander to crash-land on Earth instead - CNET,It's been 45 years since the Soviet Union tried to send the probe to the surface of Venus. The spacecraft's return could be too close for comfort.
Phys.org,2019-03-04T17:19:21Z,Chirality yields colossal photocurrent - Phys.org,"A recently discovered Weyl semimetal delivers the largest intrinsic conversion of light to electricity of any material, an international team lead by a group of Boston College researchers reports today in the journal Nature Materials."
Phys.org,2019-03-04T16:00:48Z,Right electrolyte doubles novel two-dimensional material's ability to store energy - Phys.org,"Scientists at the Department of Energy's Oak Ridge National Laboratory, Drexel University and their partners have discovered a way to improve the energy density of promising energy-storage materials, conductive two-dimensional ceramics called MXenes. The findâ€_"
Phys.org,2019-03-04T16:00:25Z,Quasiparticles experimentally shown to interfere for first time - Phys.org,"Qubits, the units used to encode information in quantum computing, are not all created equal. Some researchers believe that topological qubits, which are tougher and less susceptible to environmental noise than other kinds, may be the best medium for pushing â€_"
Sciencemag.org,2019-03-04T15:51:20Z,Corn and other important crops can now be gene edited by pollen carrying CRISPR - Science Magazine,Syngentaâ€™s new method could transform difficult-to-edit plants
Phys.org,2019-03-04T14:38:59Z,Researchers find potential new source of rare earth elements - Phys.org,"Researchers have found a possible new source of rare earth elementsâ€”phosphate rock wasteâ€”and an environmentally friendly way to get them out, according to a study published in the Journal of Chemical Thermodynamics."
Bbc.com,2019-03-04T14:37:50Z,Brexit Britain will be 'lost in space' - BBC News,One of the UK's most successful space entrepreneurs says Brexit will do immense harm to industry.
Phys.org,2019-03-04T14:37:04Z,Engineers develop fast method to convert algae to biocrude - Phys.org,"Biofuel experts have long sought a more economically-viable way to turn algae into biocrude oil to power vehicles, ships and even jets. University of Utah researchers believe they have found an answer. They have developed an unusually rapid method to deliver â€_"
Phys.org,2019-03-04T14:36:27Z,Swimming microbes steer themselves into mathematical order - Phys.org,"Freeing thousands of microorganisms to swim in random directions in an infinite pool of liquid may not sound like a recipe for order, but eventually the swarm will go with its own flow."
Eurekalert.org,2019-03-04T13:02:14Z,The speedy secrets of mako sharks -- 'cheetahs of the ocean' - EurekAlert,"To investigate how shortfin mako sharks achieve their impressive speeds, researchers tested real sharkskin samples, using digital particle image velocimetry. They discovered that a 'passive bristling' capability of the microscopic surface geometry of the sharâ€_"
Livescience.com,2019-03-04T12:08:00Z,Neutrinos Entangled in the Cosmic Web May Change the Structure of the Universe - Live Science,The neutrinos enmeshed in the vast cosmic web could provide a glimpse of the earliest observable moment after the Big Bang.
Livescience.com,2019-03-04T12:02:00Z,500 Million-Year-Old Worm Superhighway Revealed in Ancient Seafloor - Live Science,Cambrian worms burrowed through an environment thought to be devoid of life.
Medical News Today,2019-03-04T12:00:37Z,Single injection gives mammals night vision - Medical News Today,"By injecting nanoparticles into mice, researchers have found a way to give mammals night vision. The implications are far-reaching."
Fastcompany.com,2019-03-04T11:34:00Z,China's solar power plant could beat US's Green New Deal - Fast Company,"While lawmakers quibble over climate change, China has already made big renewable energy strides."
Industryweek.com,2019-03-04T11:22:20Z,SpaceX Notches Next Step in Race With Boeing to Crewed Flights - IndustryWeek,"â€œThis mission puts us a step closer toward re-establishing American access of American astronauts, on American rockets, from American soil to the ISS for the first time since the Space Shuttle retired in 2011.â€ù"
Earthsky.org,2019-03-04T11:15:00Z,Planet 9 hypothesis gets a boost | Space - EarthSky,"A large, unknown Planet 9 in our solar system continues to elude astronomers. But a new review article in Physics Reports explains why some scientists still think they'll findÂ it."
Phys.org,2019-03-04T10:23:04Z,Long-lived parents produce better quality offspring - Phys.org,Genetic manipulation that more than doubles lifespan also leads to better offspringâ€”according to new collaborative research from the University of East Anglia and Uppsala University.
Theconversation.com,2019-03-04T09:53:00Z,How did reading and writing evolve? Neuroscience gives a clue - The Conversation - UK,Reading and writing may have evolved thanks to a natural ability of the brain's visual cortex to process geometrical shapes.
Newser.com,2019-03-04T08:53:00Z,SpaceX's Crew Dragon Capsule Successfully Docks With International Space Station - Newser,'Welcome to the new era in spaceflight'
Investors.com,2019-03-04T06:33:05Z,"SpaceX Launch Succesful, Crew Dragon Capsule Docks With Space Station - Investor's Business Daily","After a successful SpaceX launch Saturday, the unmanned Crew Dragon capsule docked with the International Space Station early Sunday."
Sciencealert.com,2019-03-04T06:28:53Z,This Breathtaking Close-Up of Jupiter's Swirling Skies Looks Like a Painting - ScienceAlert,"Since its arrival at Jupiter in 2016, NASA's little space explorer Juno has been steadfastly circling the enigmatic gas giant, over and over again. Each close flyby (or perijove) from its highly elliptical orbit brings us new views of Jupiter's swirl"
Nydailynews.com,2019-03-04T01:50:00Z,'Grandfather' of climate science Wallace Smith Broecker gave one last warning before death - New York Daily News,"Days before his death, Wallace Smith Broecker, the â€œgrandfatherâ€ù of climate science, urged his colleagues to deploy a solar shield in a last-ditch effort to combat global warming."
Independent,2019-03-04T00:31:00Z,"Endangered fruit bats â€˜being driven to extinctionâ€™ in Mauritius after mass culls kill 50,000 - The Independent","'The fewer animals remain, the more vulnerable they will be to natural disasters, disease and habitat loss'"
Sputniknews.com,2019-03-04T00:09:00Z,Russian Military Mulls Angara-A5 Heavy Rocket for Satellite Launches - Source - Sputnik International,"MOSCOW (Sputnik) - The Russian Defense Ministry is planning to use the Angara-A5 heavy-class carrier rockets to launch satellites from the Vostochny space center in Russia's Far East, a Russian space industry source told Sputnik."
CNN,2019-03-03T23:30:00Z,China plans to send a rover to explore Mars next year - CNN,"China will follow up on its successful mission to the far side of the moon by sending a probe to Mars next year, one of the country's top space scientists said Sunday."
Digitaltrends.com,2019-03-03T20:57:19Z,"Ninja-like black hole discovered gobbling up a gas cloud 25,000 light-years away - Digital Trends","How do you find something you can't see? Japanese astronomers have hunted a hidden black hole by observing the movement of a cloud of gas it is consuming, located 25,000 light-years away from Earth. This is the first intermediate-sized black hole ever found, â€_"
Digitaltrends.com,2019-03-03T19:25:49Z,Ability to twist like magic may make spider silk the robotic muscle of the future - Digital Trends,"Researchers from MIT have discovered a new property of spider silk that could make it the robotic muscle of the future. The team found that not only are silk fibers very resilient, but they can also twist and contract with great force when exposed to varying â€_"
Youtube.com,2019-03-03T19:23:36Z,Apollo 9: 'A Hell of a Ride' - NASA,"50 years ago, we tested the capabilities of our Moon landing spacecraft in Earthâ€™s orbit. Commander James McDivitt, Command Module Pilot David Scott and Luna..."
The New York Times,2019-03-03T18:33:45Z,A Swimmer Saved by What She Lost - The New York Times,"Tormented by pain, Morgan Stickney made the agonizing decision to have her lower leg removed. The groundbreaking procedure may change the course of her life, and the future of amputations."
Digitaltrends.com,2019-03-03T18:26:21Z,Did there used to be liquid water on Mars? New images give clues - Digital Trends,"Mars may be cold and dry now, but new evidence suggests in the distant past the conditions on the planet were very different. The Mars Express orbiter has captured images of a region of branching valleys and trenches which suggest that liquid water once floweâ€_"
Newsbug.info,2019-03-03T14:58:00Z,Chicago is sinking. Here's what that means for Lake Michigan and the Midwest - Newsbug.info,"CHICAGO - The sightlines at Wrigley Field, the panorama from Navy Pier, the vantage points at the Adler Planetarium observatory - all structures built more than 100 years ago -"
Npr.org,2019-03-03T12:01:00Z,Photographer Mikael Owunna's 'Infinite Essence' Transforms People Into Cosmos : The Picture Show - NPR,"Frustrated by media depictions of the suffering of black people, photographer Mikael Owunna uses fluorescent paint and UV light to portray his subjects adorned in stars, as ""infinite as the universe."""
NBC News,2019-03-03T11:04:00Z,Battered Soviet spacecraft will plummet to Earth decades after failed mission - NBC News,"Launched in 1972, the Kosmos 482 space probe was meant to go to Venus but got stuck in orbit around Earth."
NBC News,2019-03-03T10:34:00Z,The 'grandfather' of climate science leaves a final warning for Earth - NBC News,"Wallace Broecker, a renowned climate scientist, gave a final talk a week before his death, urging scientists to consider deploying a last-ditch solar shield."
Futurism.com,2019-03-03T08:55:02Z,"Elon Musk Wants to Build a ""Permanently Occupied Human Base"" on the Moon - Futurism","""Maybe there's something beyond the space station."""
ABC News (AU),2019-03-03T07:44:06Z,Jupiter's 'dramatic atmosphere' creates stunning painting-like effect in new space photo - ABC News,Citizen scientist Kevin Gill's stunning visualisation of the gas giant of our solar system is being compared to post-impressionist art.
The Jerusalem Post,2019-03-03T03:07:45Z,Beresheet shuttle completes another maneuver on way to moon - The Jerusalem Post,"â€œThe maneuver was executed as expected,â€ù Ido Anteby, CEO of SpaceIL, said. â€œBeresheetâ€™s main engine was activated for four minutes.â€ù"
Independent,2019-03-02T13:51:00Z,Ancient planet-wide water system discovered on Mars hints at past alien life - The Independent,'Findings like this are hugely important; they help us to identify the regions of Mars that are the most promising for finding signs of past life'
Space.com,2018-01-02T18:10:03Z,"On This Day in Space! March 3, 1969: Apollo 9 Launches 1st Lunar Module on Test Flight - Space.com",NASA's Voyager 1 made the find!
