source,date,title,description
Bbc.com,2019-03-01T22:42:43Z,Capital - Who's making money from your DNA? - BBC News,"If youâ€™ve sent off your DNA to an ancestry or health-screening company, do you know how the data is being used â€“ and should you worry?"
CBS News,2019-03-01T22:32:00Z,"More millennials are getting plastic surgery, driven by social media and jobs - CBS News","Some plastic surgeons are alarmed by the trend, driven by a mix of vanity and a desire to stand out in the job market"
News12.com,2019-03-01T22:28:00Z,Doctors warn flu season is at its peak - News 12 Long Island,"Spring may only be weeks away, but flu season is currently at its peak."
Gizmodo.com,2019-03-01T22:11:00Z,New Wireless Sensors Let Premature Infants Get More Cuddles - Gizmodo,"Researchers in Chicago have seemingly found a much easier way for premature babies in intensive care to get the human touch and cuddles they need from their caregivers. This week, they introduced a system of wireless, low-irritation sensors that can be used tâ€_"
Mindbodygreen.com,2019-03-01T22:06:16Z,This Is What We Can Learn From The World's Healthiest Countries - mindbodygreen.com,The diet and exercises they love.
Cbsaustin.com,2019-03-01T21:41:00Z,Nearly 200 immigrants in Texas detention facilities have mumps - KEYE TV CBS Austin,"Nearly 200 immigrants are suffering from mumps at detention facilities across Texas, according to a state health agency. The Texas Department of State Health Services says 178 detainees had confirmed cases of mumps as of Feb. 21. Another five cases were reporâ€_"
Gizmodo.com,2019-03-01T21:30:00Z,Time Now for Some Gnarly Photos of Spiders Eating Other Animals - Gizmodo,"Spiders are creepy even at the best of times, but new photos taken from the Amazon rainforest put these predatory creatures in an even more fearsome light: as theyâ€™re chomping down on animals of unusual sizes."
Futurism.com,2019-03-01T20:56:23Z,DNA Ancestry Startups Have a New Target Market: The Long-Dead - Futurism,"""When they were licking those stamps... they were sealing their precious DNA for you forever."""
Medicalxpress.com,2019-03-01T19:44:16Z,Researchers discover clues to brain differences between males and females - Medical Xpress,"Researchers at the University of Maryland School of Medicine have discovered a mechanism for how androgensâ€”male sex steroidsâ€”sculpt brain development. The research, conducted by Margaret M. McCarthy, Ph.D., who Chairs the Department of Pharmacology, could ultâ€_"
Boingboing.net,2019-03-01T19:43:00Z,"FDA warns against robotic surgery for breast cancer, cervical cancer, & other women's cancers - Boing Boing","FDA warns against robotic surgery for breast cancer, cervical cancer, &#038; other women's cancers"
Healthline.com,2019-03-01T19:29:22Z,Why Queen Latifah Is Urging Women to â€œTake Controlâ€ù of Their Health - Healthline,"The iconic musician, actress, and talkshow host is using her star power to urge women everywhere to make their mental, physical, and emotional well-being a priority by taking a ""whole person"" approach to health."
Forward.com,2019-03-01T19:27:31Z,De Blasio Urges Orthodox To Vaccinate For Measles - Forward,New York City Mayor Bill de Blasio urged Orthodox Jews to get their children vaccinated as a measles outbreaks grows in Brooklyn.
Brownsvilleherald.com,2019-03-01T19:16:00Z,County concludes food poisoning investigation - Brownsville Herald,The Cameron County Health Department has concluded a month-long investigation into a mass food poisoning event at El Rey del Taco that left more than 30 people sickened.
CBC News,2019-03-01T19:06:00Z,"ADHD is the most common mental health disorder in kids but can 'ravage' adult life, says reporter - CBC.ca","ADHD is the most prevalent childhood psychiatric disorder in Canada, but it's less understood in adults. Reporter Yashar Ali says ADHD can ravages their lives, and it's made that much harder by the fact that many others don't take it seriously."
Mit.edu,2019-03-01T19:05:19Z,Spider silk could be used as robotic muscle - MIT News,Unusual property of the ultrastrong material could be harnessed for twisting or pulling motions.
Inverse.com,2019-03-01T18:57:00Z,Vaping Health: New Study Links E-Cigarette Smoking to Wheezing - Inverse,"A study released Thursday in the journal 'Tobacco Control' adds to the growing number of reasons that e-cigarette vaping is more dangerous than it might appear. According to scientists, people who vape are nearly twice as likely to experience wheezing compareâ€_"
Sciencemag.org,2019-03-01T18:53:56Z,NIH letters asking about undisclosed foreign ties rattle U.S. universities - Science Magazine,Investigation prompted by fears that other countries are exploiting open-door policies in the United States
The New York Times,2019-03-01T18:21:06Z,"Theodore Bayless, Pathbreaker on Dairy Intolerance, Dies at 87 - The New York Times","His research led to commercial innovations for people whose bodies reject milk products, and to better treatments for other gastrointestinal diseases."
Fox News,2019-03-01T18:20:17Z,Flu at Illinois middle school causes hundreds of students to call out sick: report - Fox News,More than 300 total students at a middle school in Illinois called out sick earlier this week reportedly due to an isolated outbreak of the flu.
Fox News,2019-03-01T18:16:28Z,"Baby in Ohio beats rare, aggressive cancer - Fox News",A young boy in Ohio defied to odds to overcome an extremely rare and aggressive cancer.
Wellandgood.com,2019-03-01T18:13:52Z,"Hereâ€™s how to eat at Olive Garden on keto, Whole30, or the Mediterranean diet - Well+Good","No, you don't have to have *just* salad (unless you want to, because that stuff is so good)."
6abc.com,2019-03-01T17:53:00Z,Temple University on alert after students test positive for mumps - WPVI-TV,"Students, faculty and staff at Temple University have been notified about cases of mumps on campus."
Capitolfax.com,2019-02-28T22:06:14Z,Your Illinois News Radar Â» Vaccinate your kids! - The Capitol Fax Blog,
CNN,2019-02-28T17:47:00Z,Newly discovered Alzheimer's genes further hope for future treatments - CNN,"An analysis of the genetic makeup of more than 94,000 people in the US and Europe with clinically diagnosed Alzheimer's, led to the discovery of four new genetic variants that increase risk for the disease."
Fox2detroit.com,2019-02-27T23:24:35Z,"Jessica Starr's husband opens up about her suicide, eye surgery complications - Fox 2 Detroit","It's been more than two months since Jessica Starr ended her own life. For the family of Jessica, the grieving process is only just started."
